html_url,js_files_count,eslint_issues_total,eslint_error,eslint_warning,eslint_fatal,eslint_fixable_error,eslint_fixable_warning,eslint_sonarjs,eslint_unicorn,eslint_import,eslint_core
https://github.com/bldrs-ai/Share/pull/1377,1,1,0,1,0,0,0,0,0,0,0
https://github.com/bldrs-ai/Share/pull/1380,4,22,18,4,0,0,2,1,0,0,18
https://github.com/bldrs-ai/Share/pull/1382,10,44,36,8,0,0,2,2,0,0,36
https://github.com/brennanbrown/enjoyment-work/pull/33,1,45,45,0,0,0,0,0,0,0,45
https://github.com/browserless/browserless/pull/4731,1,2,2,0,0,0,0,0,0,0,2
https://github.com/buger/probe/pull/56,1,58,56,2,0,0,0,2,0,0,56
https://github.com/buger/probe/pull/58,2,198,192,6,0,0,0,6,0,0,192
https://github.com/buger/probe/pull/59,1,135,131,4,0,0,0,4,0,0,131
https://github.com/calcom/cal.com/pull/21285,1,7,7,0,0,0,0,0,0,0,7
https://github.com/calcom/cal.com/pull/22270,1,2,2,0,0,0,0,0,0,0,2
https://github.com/camunda/camunda-modeler/pull/5116,3,67,67,0,1,0,0,0,0,0,66
https://github.com/camunda/camunda-modeler/pull/5121,4,134,134,0,1,0,0,0,0,0,133
https://github.com/camunda/camunda-modeler/pull/5148,2,2,2,0,2,0,0,0,0,0,0
https://github.com/carverauto/serviceradar/pull/1127,3,3,1,2,1,0,0,0,0,0,0
https://github.com/carverauto/serviceradar/pull/1145,2,2,0,2,0,0,0,0,0,0,0
https://github.com/carverauto/serviceradar/pull/1150,1,1,0,1,0,0,0,0,0,0,0
https://github.com/celestiaorg/docs/pull/2059,3,0,0,0,0,0,0,0,0,0,0
https://github.com/celestiaorg/docs/pull/2100,1,0,0,0,0,0,0,0,0,0,0
https://github.com/christianhelle/apiclientcodegen/pull/1227,1,16,16,0,0,0,0,0,0,0,16
https://github.com/christianhelle/httpgenerator/pull/219,1,31,31,0,0,0,0,0,0,0,31
https://github.com/clusterzx/intellissh/pull/17,1,11,11,0,0,0,0,0,0,0,11
https://github.com/comsince/vue-chat/pull/24,2,6,6,0,0,0,0,0,0,0,6
https://github.com/comsince/vue-chat/pull/25,2,45,41,4,0,0,1,3,0,0,41
https://github.com/counterstrikesharp-panel/css-bans/pull/151,1,2,2,0,0,0,0,0,0,0,2
https://github.com/datopian/portaljs/pull/1396,1,0,0,0,0,0,0,0,0,0,0
https://github.com/davideicardi/live-plugin-manager/pull/98,5,378,376,2,0,0,0,2,0,0,376
https://github.com/dcSpark/shinkai-local-ai-agents/pull/830,1,5,5,0,0,0,0,0,0,0,5
https://github.com/debs-obrien/debbie.codes/pull/493,1,0,0,0,0,0,0,0,0,0,0
https://github.com/demergent-labs/azle/pull/3069,1,1,1,0,0,0,0,0,0,0,1
https://github.com/demergent-labs/azle/pull/3087,1,1,1,0,0,0,0,0,0,0,1
https://github.com/diegomarzaa/pdf-ocr-obsidian/pull/7,1,38,37,1,0,0,0,1,0,0,37
https://github.com/diegomarzaa/pdf-ocr-obsidian/pull/8,1,40,39,1,0,0,0,1,0,0,39
https://github.com/different-ai/note-companion/pull/294,1,1,1,0,0,0,0,0,0,0,1
https://github.com/different-ai/note-companion/pull/300,2,4,4,0,0,0,0,0,0,0,4
https://github.com/different-ai/note-companion/pull/303,2,3,3,0,0,0,0,0,0,0,3
https://github.com/different-ai/note-companion/pull/331,8,50,49,1,2,0,0,1,0,0,47
https://github.com/different-ai/zero-finance/pull/117,1,9,9,0,0,0,0,0,0,0,9
https://github.com/different-ai/zero-finance/pull/12,123,49689,48858,831,0,4,116,715,0,0,48856
https://github.com/different-ai/zero-finance/pull/131,1,9,9,0,0,0,0,0,0,0,9
https://github.com/different-ai/zero-finance/pull/132,2,32,32,0,0,0,0,0,0,0,32
https://github.com/different-ai/zero-finance/pull/134,1,6,6,0,0,0,0,0,0,0,6
https://github.com/different-ai/zero-finance/pull/15,1,1,1,0,0,0,0,0,0,0,1
https://github.com/different-ai/zero-finance/pull/161,1,1,1,0,0,0,0,0,0,0,1
https://github.com/different-ai/zero-finance/pull/9,2,3,3,0,0,0,0,0,0,0,3
https://github.com/digitaldemocracy2030/kouchou-ai/pull/247,4,4,4,0,0,0,0,0,0,0,4
https://github.com/dotCMS/core/pull/32561,1,20,18,2,0,0,0,2,0,0,18
https://github.com/dotenvx/dotenvx/pull/619,2,41,41,0,0,0,0,0,0,0,41
https://github.com/dotnet/aspnetcore/pull/62549,2,30,30,0,0,0,0,0,0,0,30
https://github.com/dotnet/runtime/pull/115878,1,17,17,0,0,0,0,0,0,0,17
https://github.com/dynamoose/dynamoose/pull/1745,1,303,300,3,0,0,3,0,0,0,300
https://github.com/elamperti/OpenWebScrobbler/pull/265,1,0,0,0,0,0,0,0,0,0,0
https://github.com/elixr-games/elics/pull/15,1,7,7,0,0,0,0,0,0,0,7
https://github.com/elixr-games/elics/pull/16,1,9,9,0,0,0,0,0,0,0,9
https://github.com/elixr-games/elics/pull/26,2,8,8,0,0,0,0,0,0,0,8
https://github.com/elixr-games/elics/pull/28,2,9,9,0,0,0,0,0,0,0,9
https://github.com/elixr-games/elics/pull/29,7,11,11,0,0,0,0,0,0,0,11
https://github.com/elixr-games/elics/pull/31,1,9,9,0,0,0,0,0,0,0,9
https://github.com/elixr-games/elics/pull/39,1,2,2,0,0,0,0,0,0,0,2
https://github.com/elizaOS/eliza/pull/4866,1,0,0,0,0,0,0,0,0,0,0
https://github.com/elizaOS/eliza/pull/5565,3,36,36,0,0,0,0,0,0,0,36
https://github.com/ensdomains/ens-app-v3/pull/951,1,1,1,0,0,0,0,0,0,0,1
https://github.com/ensdomains/ens-app-v3/pull/956,1,1,1,0,0,0,0,0,0,0,1
https://github.com/ensdomains/governance-contracts/pull/34,4,82,82,0,0,0,0,0,0,0,82
https://github.com/epicweb-dev/epicshop/pull/252,2,0,0,0,0,0,0,0,0,0,0
https://github.com/epicweb-dev/epicshop/pull/276,1,20,20,0,0,0,0,0,0,0,20
https://github.com/epicweb-dev/epicshop/pull/278,1,20,20,0,0,0,0,0,0,0,20
https://github.com/erpc/erpc/pull/246,1,23,21,2,0,0,0,2,0,0,21
https://github.com/estruyf/vscode-demo-time/pull/147,1,0,0,0,0,0,0,0,0,0,0
https://github.com/estruyf/vscode-demo-time/pull/148,1,1,1,0,0,0,0,0,0,0,1
https://github.com/fonsp/Pluto.jl/pull/3278,1,47,45,2,0,0,0,2,0,0,45
https://github.com/fredrikburmester/streamystats/pull/189,2,102,102,0,0,0,0,0,0,0,102
https://github.com/get-convex/turbo-expo-nextjs-clerk-convex-monorepo/pull/5,2,2,0,2,0,0,2,0,0,0,0
https://github.com/getsentry/sentry-docs/pull/14198,1,4,3,1,0,0,1,0,0,0,3
https://github.com/getsentry/sentry-docs/pull/14358,1,4,3,1,0,0,1,0,0,0,3
https://github.com/getsentry/sentry-javascript/pull/16557,2,14,14,0,0,0,0,0,0,0,14
https://github.com/git/git-scm.com/pull/2007,1,152,151,1,0,0,0,1,0,0,151
https://github.com/go-vikunja/vikunja/pull/1019,1,0,0,0,0,0,0,0,0,0,0
https://github.com/goat-community/goat/pull/3482,2,1,0,1,0,0,0,0,0,0,0
https://github.com/goodjoblife/GoodJobShare/pull/1520,6,4,4,0,2,0,0,0,0,0,2
https://github.com/groupultra/telegram-search/pull/246,1,1,1,0,0,0,0,0,0,0,1
https://github.com/hasanharman/form-builder/pull/79,1,1,1,0,0,0,0,0,0,0,1
https://github.com/herbie-fp/herbie/pull/1245,1,47,45,2,0,0,0,2,0,0,45
https://github.com/herbie-fp/herbie/pull/1248,1,48,45,3,0,0,0,3,0,0,45
https://github.com/herbie-fp/herbie/pull/1249,1,48,45,3,0,0,0,3,0,0,45
https://github.com/herbie-fp/herbie/pull/1255,1,49,49,0,0,0,0,0,0,0,49
https://github.com/herbie-fp/herbie/pull/1257,1,48,45,3,0,0,0,3,0,0,45
https://github.com/herbie-fp/herbie/pull/1270,1,45,42,3,0,0,0,3,0,0,42
https://github.com/humanwhocodes/crosspost/pull/104,4,60,60,0,0,0,0,0,0,0,60
https://github.com/humanwhocodes/crosspost/pull/107,3,62,62,0,0,0,0,0,0,0,62
https://github.com/hyperbrowserai/HyperAgent/pull/35,1,39,37,2,0,0,0,2,0,0,37
https://github.com/hypothesis/client/pull/7158,2,2,2,0,2,0,0,0,0,0,0
https://github.com/imbhargav5/rooks/pull/1833,2,10,10,0,0,0,0,0,0,0,10
https://github.com/imfing/hextra/pull/700,1,5,5,0,0,0,0,0,0,0,5
https://github.com/imgntn/j360/pull/11,1,1,1,0,1,0,0,0,0,0,0
https://github.com/imgntn/j360/pull/12,1,6,6,0,0,0,0,0,0,0,6
https://github.com/imgntn/j360/pull/13,2,53,53,0,0,0,0,0,0,0,53
https://github.com/imgntn/j360/pull/14,1,36,36,0,0,0,0,0,0,0,36
https://github.com/imgntn/j360/pull/15,3,4,4,0,1,0,0,0,0,0,3
https://github.com/imgntn/j360/pull/16,2,45,45,0,0,0,0,0,0,0,45
https://github.com/imgntn/j360/pull/17,2,50,49,1,0,0,0,1,0,0,49
https://github.com/imgntn/j360/pull/18,2,90,89,1,0,0,0,1,0,0,89
https://github.com/imgntn/j360/pull/19,2,17,17,0,0,0,0,0,0,0,17
https://github.com/imgntn/j360/pull/20,3,77,76,1,0,0,0,1,0,0,76
https://github.com/imgntn/j360/pull/21,2,71,70,1,0,0,0,1,0,0,70
https://github.com/imgntn/j360/pull/22,3,83,81,2,0,0,0,2,0,0,81
https://github.com/imgntn/j360/pull/24,3,82,80,2,0,0,0,2,0,0,80
https://github.com/imgntn/j360/pull/25,3,85,83,2,0,0,0,2,0,0,83
https://github.com/imgntn/j360/pull/26,4,105,103,2,0,0,0,2,0,0,103
https://github.com/imgntn/j360/pull/27,6,95,93,2,0,0,0,2,0,0,93
https://github.com/imgntn/j360/pull/29,3,116,114,2,0,0,0,2,0,0,114
https://github.com/imgntn/j360/pull/33,3,82,80,2,0,0,0,2,0,0,80
https://github.com/imgntn/j360/pull/38,3,85,83,2,0,0,0,2,0,0,83
https://github.com/imgntn/j360/pull/40,1,5,5,0,0,0,0,0,0,0,5
https://github.com/imgntn/j360/pull/42,1,32,32,0,0,0,0,0,0,0,32
https://github.com/imgntn/j360/pull/7,3,71,71,0,0,0,0,0,0,0,71
https://github.com/imgntn/j360/pull/8,1,34,34,0,0,0,0,0,0,0,34
https://github.com/imgntn/j360/pull/9,1,22,22,0,0,0,0,0,0,0,22
https://github.com/instantdb/instant/pull/1292,1,15,12,3,0,0,0,3,0,0,12
https://github.com/jacktheboss220/WhatsAppBotMultiDevice/pull/31,1,18,18,0,0,0,0,0,0,0,18
https://github.com/jeroenterheerdt/HAsmartirrigation/pull/588,1,109,79,30,0,1,0,30,0,0,79
https://github.com/jeroenterheerdt/HAsmartirrigation/pull/589,1,179,146,33,0,1,0,33,0,0,146
https://github.com/jeroenterheerdt/HAsmartirrigation/pull/591,1,180,147,33,0,1,0,33,0,0,147
https://github.com/jeroenterheerdt/HAsmartirrigation/pull/593,1,180,147,33,0,1,0,33,0,0,147
https://github.com/jeroenterheerdt/HAsmartirrigation/pull/597,1,196,163,33,0,1,0,33,0,0,163
https://github.com/jeroenterheerdt/HAsmartirrigation/pull/598,1,196,163,33,0,1,0,33,0,0,163
https://github.com/jeroenterheerdt/HAsmartirrigation/pull/599,1,196,163,33,0,1,0,33,0,0,163
https://github.com/jeroenterheerdt/HAsmartirrigation/pull/600,1,196,163,33,0,1,0,33,0,0,163
https://github.com/jeroenterheerdt/HAsmartirrigation/pull/604,1,192,159,33,0,1,0,33,0,0,159
https://github.com/jeroenterheerdt/HAsmartirrigation/pull/614,1,183,149,34,0,1,0,34,0,0,149
https://github.com/jeroenterheerdt/HAsmartirrigation/pull/622,1,192,158,34,0,1,0,34,0,0,158
https://github.com/jina-ai/deepsearch-ui/pull/1,1,50,49,1,0,0,0,1,0,0,49
https://github.com/jina-ai/deepsearch-ui/pull/13,1,77,76,1,0,0,0,1,0,0,76
https://github.com/jina-ai/deepsearch-ui/pull/14,1,81,80,1,0,0,0,1,0,0,80
https://github.com/jina-ai/deepsearch-ui/pull/15,1,91,90,1,0,0,0,1,0,0,90
https://github.com/jina-ai/deepsearch-ui/pull/16,1,98,97,1,0,0,0,1,0,0,97
https://github.com/jina-ai/deepsearch-ui/pull/17,1,110,109,1,0,0,0,1,0,0,109
https://github.com/jina-ai/deepsearch-ui/pull/2,1,51,50,1,0,0,0,1,0,0,50
https://github.com/jina-ai/deepsearch-ui/pull/21,2,155,152,3,0,0,0,3,0,0,152
https://github.com/jina-ai/deepsearch-ui/pull/22,1,117,116,1,0,0,0,1,0,0,116
https://github.com/jina-ai/deepsearch-ui/pull/27,1,178,175,3,0,0,0,3,0,0,175
https://github.com/jina-ai/deepsearch-ui/pull/3,1,58,57,1,0,0,0,1,0,0,57
https://github.com/jina-ai/deepsearch-ui/pull/34,1,201,198,3,0,0,0,3,0,0,198
https://github.com/jina-ai/deepsearch-ui/pull/35,1,181,178,3,0,0,0,3,0,0,178
https://github.com/jina-ai/deepsearch-ui/pull/6,1,68,67,1,0,0,0,1,0,0,67
https://github.com/jina-ai/node-DeepResearch/pull/10,2,2,2,0,0,0,0,0,0,0,2
https://github.com/jina-ai/node-DeepResearch/pull/3,1,1,1,0,0,0,0,0,0,0,1
https://github.com/jniebuhr/gaggimate/pull/298,1,1,0,1,0,0,0,0,0,0,0
https://github.com/johnlindquist/kit/pull/1583,1,14,14,0,0,0,0,0,0,0,14
https://github.com/jonobr1/two.js/pull/782,3,164,96,68,0,0,0,68,0,0,96
https://github.com/jxxghp/MoviePilot-Frontend/pull/355,1,20,20,0,0,0,0,0,0,0,20
https://github.com/kaichen/kimicc/pull/7,2,181,178,3,0,0,0,3,0,0,178
https://github.com/katspaugh/wavesurfer.js/pull/4103,1,119,119,0,0,0,0,0,0,0,119
https://github.com/katspaugh/wavesurfer.js/pull/4105,1,0,0,0,0,0,0,0,0,0,0
https://github.com/katspaugh/wavesurfer.js/pull/4124,1,0,0,0,0,0,0,0,0,0,0
https://github.com/katspaugh/wavesurfer.js/pull/4166,2,2,2,0,0,0,0,0,0,0,2
https://github.com/keephq/keep/pull/4994,2,23,23,0,0,0,0,0,0,0,23
https://github.com/kern/filepizza/pull/275,1,1,1,0,0,0,0,0,0,0,1
https://github.com/kiwicom/orbit/pull/4576,1,15,15,0,0,0,0,0,0,0,15
https://github.com/langfuse/langfuse-docs/pull/1684,1,12,12,0,0,0,0,0,0,0,12
https://github.com/langfuse/langfuse-docs/pull/1716,2,74,73,1,0,0,0,1,0,0,73
https://github.com/langfuse/langfuse-docs/pull/1747,1,7,7,0,0,0,0,0,0,0,7
https://github.com/langfuse/langfuse-docs/pull/1755,1,23,23,0,0,0,0,0,0,0,23
https://github.com/langfuse/langfuse-docs/pull/1774,1,20,20,0,0,0,0,0,0,0,20
https://github.com/liam-hq/liam/pull/1567,1,0,0,0,0,0,0,0,0,0,0
https://github.com/liam-hq/liam/pull/1570,3,0,0,0,0,0,0,0,0,0,0
https://github.com/liam-hq/liam/pull/1576,1,0,0,0,0,0,0,0,0,0,0
https://github.com/liam-hq/liam/pull/1855,2,0,0,0,0,0,0,0,0,0,0
https://github.com/liam-hq/liam/pull/1909,1,0,0,0,0,0,0,0,0,0,0
https://github.com/liam-hq/liam/pull/1969,1,1,1,0,0,0,0,0,0,0,1
https://github.com/liam-hq/liam/pull/2080,3,1,1,0,0,0,0,0,0,0,1
https://github.com/liam-hq/liam/pull/2099,2,1,1,0,0,0,0,0,0,0,1
https://github.com/liam-hq/liam/pull/2348,1,0,0,0,0,0,0,0,0,0,0
https://github.com/liam-hq/liam/pull/2369,1,0,0,0,0,0,0,0,0,0,0
https://github.com/liam-hq/liam/pull/2403,1,0,0,0,0,0,0,0,0,0,0
https://github.com/liam-hq/liam/pull/2442,3,0,0,0,0,0,0,0,0,0,0
https://github.com/liam-hq/liam/pull/2471,2,0,0,0,0,0,0,0,0,0,0
https://github.com/liam-hq/liam/pull/848,1,2,2,0,0,0,0,0,0,0,2
https://github.com/lightdash/lightdash/pull/13376,1,1,1,0,0,0,0,0,0,0,1
https://github.com/logancyang/obsidian-copilot/pull/1497,1,3,3,0,0,0,0,0,0,0,3
https://github.com/lostintangent/gistpad/pull/398,1,17,17,0,0,0,0,0,0,0,17
https://github.com/lynx-family/lynx-stack/pull/1197,1,1,0,1,0,0,0,0,0,0,0
https://github.com/maehr/awesome-digital-history/pull/235,1,5,5,0,0,0,0,0,0,0,5
https://github.com/magiclabs/magic-js/pull/873,2,2,2,0,0,0,0,0,0,0,2
https://github.com/manekinekko/angular-web-bluetooth/pull/93,6,124,115,9,0,0,0,9,0,0,115
https://github.com/manekinekko/angular-web-bluetooth/pull/95,1,1,1,0,0,0,0,0,0,0,1
https://github.com/marcio/react-skylight/pull/105,4,7,3,4,0,0,2,0,0,0,3
https://github.com/marcio/react-skylight/pull/107,10,35,30,5,0,0,2,0,0,0,30
https://github.com/mattiasw/ExifReader/pull/526,1,2,1,1,0,0,0,1,0,0,1
https://github.com/mattiasw/ExifReader/pull/527,1,0,0,0,0,0,0,0,0,0,0
https://github.com/michaellatman/mcp-get/pull/108,1,0,0,0,0,0,0,0,0,0,0
https://github.com/michaellatman/mcp-get/pull/109,1,37,36,1,0,0,0,1,0,0,36
https://github.com/michaellatman/mcp-get/pull/112,1,31,30,1,0,0,0,1,0,0,30
https://github.com/michaellatman/mcp-get/pull/129,1,24,24,0,0,0,0,0,0,0,24
https://github.com/michaellatman/mcp-get/pull/131,2,26,25,1,0,0,0,1,0,0,25
https://github.com/microsoft/TypeScript/pull/61927,1,1,1,0,1,0,0,0,0,0,0
https://github.com/microsoft/TypeScript/pull/61935,1,1,1,0,1,0,0,0,0,0,0
https://github.com/microsoft/fluentui-blazor/pull/3903,1,33,32,1,0,0,0,1,0,0,32
https://github.com/microsoft/license-checker-webpack-plugin/pull/67,1,12,12,0,0,0,0,0,0,0,12
https://github.com/microsoft/react-native-windows/pull/14903,2,2,2,0,2,0,0,0,0,0,0
https://github.com/microsoft/react-native-windows/pull/14931,1,18,17,1,0,0,0,1,0,0,17
https://github.com/microsoft/typescript-go/pull/1138,3,3,3,0,3,0,0,0,0,0,0
https://github.com/microsoft/typescript-go/pull/1141,62,63,63,0,61,0,0,0,0,0,2
https://github.com/microsoft/typescript-go/pull/1268,2,2,2,0,2,0,0,0,0,0,0
https://github.com/microsoft/typescript-go/pull/1313,10,10,10,0,10,0,0,0,0,0,0
https://github.com/microsoft/typescript-go/pull/1479,8,8,8,0,8,0,0,0,0,0,0
https://github.com/microsoft/vscode-pull-request-github/pull/7382,3,5,5,0,0,0,0,0,0,0,5
https://github.com/midudev/preguntas-entrevista-react/pull/100,3,3,0,3,0,0,0,0,0,0,0
https://github.com/mihneadb/node-directory-tree/pull/132,1,5,4,1,0,0,0,1,0,0,4
https://github.com/mlflow/mlflow/pull/15865,1,2,2,0,0,0,0,0,0,0,2
https://github.com/mlflow/mlflow/pull/16196,1,2,2,0,0,0,0,0,0,0,2
https://github.com/mlflow/mlflow/pull/16265,1,1,1,0,0,0,0,0,0,0,1
https://github.com/mlflow/mlflow/pull/16385,1,4,4,0,0,0,0,0,0,0,4
https://github.com/mlflow/mlflow/pull/16533,1,5,5,0,0,0,0,0,0,0,5
https://github.com/mlflow/mlflow/pull/16551,1,3,3,0,0,0,0,0,0,0,3
https://github.com/mochilang/mochi/pull/14119,1,7,7,0,0,0,0,0,0,0,7
https://github.com/mochilang/mochi/pull/14497,1,7,7,0,0,0,0,0,0,0,7
https://github.com/mochilang/mochi/pull/14815,1,7,7,0,0,0,0,0,0,0,7
https://github.com/mochilang/mochi/pull/14823,3,205,205,0,0,0,0,0,0,0,205
https://github.com/mochilang/mochi/pull/23,2,26,26,0,0,0,0,0,0,0,26
https://github.com/mochilang/mochi/pull/5115,1,8,8,0,0,0,0,0,0,0,8
https://github.com/mochilang/mochi/pull/5158,1,8,8,0,0,0,0,0,0,0,8
https://github.com/mochilang/mochi/pull/5420,1,7,7,0,0,0,0,0,0,0,7
https://github.com/mochilang/mochi/pull/5453,1,7,7,0,0,0,0,0,0,0,7
https://github.com/mochilang/mochi/pull/5512,1,7,7,0,0,0,0,0,0,0,7
https://github.com/mochilang/mochi/pull/5544,1,7,7,0,0,0,0,0,0,0,7
https://github.com/mochilang/mochi/pull/5572,1,7,7,0,0,0,0,0,0,0,7
https://github.com/mochilang/mochi/pull/5599,1,7,7,0,0,0,0,0,0,0,7
https://github.com/mochilang/mochi/pull/5625,1,7,7,0,0,0,0,0,0,0,7
https://github.com/mochilang/mochi/pull/5650,1,7,7,0,0,0,0,0,0,0,7
https://github.com/mochilang/mochi/pull/86,2,29,29,0,0,0,0,0,0,0,29
https://github.com/modelcontextprotocol/inspector/pull/511,2,60,60,0,0,0,0,0,0,0,60
https://github.com/module-federation/core/pull/3876,4,48,48,0,0,0,0,0,0,0,48
https://github.com/module-federation/core/pull/3883,4,55,53,2,0,0,0,2,0,0,53
https://github.com/mvdicarlo/postybirb/pull/375,1,7,7,0,0,0,0,0,0,0,7
https://github.com/nemtsov/json-mask/pull/173,3,12,12,0,0,0,0,0,0,0,12
https://github.com/nemtsov/json-mask/pull/174,1,11,11,0,0,0,0,0,0,0,11
https://github.com/neondatabase/website/pull/3093,2,12,12,0,0,0,0,0,0,0,12
https://github.com/neondatabase/website/pull/3124,1,0,0,0,0,0,0,0,0,0,0
https://github.com/neondatabase/website/pull/3161,4,3,0,3,0,0,0,0,0,0,0
https://github.com/neondatabase/website/pull/3200,1,0,0,0,0,0,0,0,0,0,0
https://github.com/neondatabase/website/pull/3240,1,0,0,0,0,0,0,0,0,0,0
https://github.com/neondatabase/website/pull/3249,1,0,0,0,0,0,0,0,0,0,0
https://github.com/neondatabase/website/pull/3307,1,1,0,1,0,0,0,0,0,0,0
https://github.com/neondatabase/website/pull/3358,1,1,1,0,0,0,0,0,0,0,1
https://github.com/neondatabase/website/pull/3402,1,6,5,1,0,0,0,1,0,0,5
https://github.com/neondatabase/website/pull/3403,5,4,0,4,0,0,0,0,0,0,0
https://github.com/neondatabase/website/pull/3459,1,12,12,0,0,0,0,0,0,0,12
https://github.com/neondatabase/website/pull/3500,1,1,1,0,0,0,0,0,0,0,1
https://github.com/neondatabase/website/pull/3513,2,12,12,0,0,0,0,0,0,0,12
https://github.com/neondatabase/website/pull/3543,34,51,20,31,0,0,2,1,0,0,20
https://github.com/neondatabase/website/pull/3645,3,3,0,3,0,0,0,0,0,0,0
https://github.com/neondatabase/website/pull/3680,1,12,12,0,0,0,0,0,0,0,12
https://github.com/neondatabase/website/pull/3682,3,1,0,1,0,0,0,0,0,0,0
https://github.com/neondatabase/website/pull/3690,2,2,0,2,0,0,0,0,0,0,0
https://github.com/neondatabase/website/pull/3693,1,12,12,0,0,0,0,0,0,0,12
https://github.com/neondatabase/website/pull/3699,1,0,0,0,0,0,0,0,0,0,0
https://github.com/nestjs/azure-database/pull/1303,1,1,1,0,0,0,0,0,0,0,1
https://github.com/novuhq/novu/pull/8363,1,4,4,0,0,0,0,0,0,0,4
https://github.com/nrwl/nx-console/pull/2563,1,25,25,0,0,0,0,0,0,0,25
https://github.com/nunocoracao/blowfish/pull/2265,7,97,95,2,0,0,0,2,0,0,95
https://github.com/onlook-dev/onlook/pull/2286,1,269,235,34,0,2,0,34,0,0,235
https://github.com/open-condo-software/condo/pull/6441,1,14,14,0,0,0,0,0,0,0,14
https://github.com/openai/openai-agents-python/pull/1203,1,1,1,0,0,0,0,0,0,0,1
https://github.com/openai/openai-agents-python/pull/1205,1,1,1,0,0,0,0,0,0,0,1
https://github.com/oraios/serena/pull/264,1,58,58,0,0,0,0,0,0,0,58
https://github.com/orangecoding/fredy/pull/130,1,7,7,0,0,0,0,0,0,0,7
https://github.com/orangecoding/fredy/pull/132,1,3,3,0,0,0,0,0,0,0,3
https://github.com/orangewise/s3-zip/pull/102,2,11,11,0,0,0,0,0,0,0,11
https://github.com/orangewise/s3-zip/pull/103,2,11,11,0,0,0,0,0,0,0,11
https://github.com/orangewise/s3-zip/pull/107,2,13,13,0,0,0,0,0,0,0,13
https://github.com/orgordin/vuejs-avataaars/pull/21,2,4,4,0,0,0,0,0,0,0,4
https://github.com/oss-apps/split-pro/pull/260,1,39,39,0,0,0,0,0,0,0,39
