html_url,js_files_count,eslint_issues_total,eslint_error,eslint_warning,eslint_fatal,eslint_fixable_error,eslint_fixable_warning,eslint_sonarjs,eslint_unicorn,eslint_import,eslint_core
https://github.com/oven-sh/bun/pull/19962,2,16,16,0,0,0,0,0,0,0,16
https://github.com/oven-sh/bun/pull/19966,1,4,4,0,0,0,0,0,0,0,4
https://github.com/oven-sh/bun/pull/19970,1,4,4,0,0,0,0,0,0,0,4
https://github.com/oven-sh/bun/pull/19972,1,3,3,0,0,0,0,0,0,0,3
https://github.com/oven-sh/bun/pull/19987,1,4,4,0,0,0,0,0,0,0,4
https://github.com/oven-sh/bun/pull/20026,1,8,8,0,0,0,0,0,0,0,8
https://github.com/oven-sh/bun/pull/20031,1,3,3,0,0,0,0,0,0,0,3
https://github.com/oven-sh/bun/pull/20039,1,3,3,0,0,0,0,0,0,0,3
https://github.com/oven-sh/bun/pull/20062,1,1,1,0,1,0,0,0,0,0,0
https://github.com/oven-sh/bun/pull/20265,1,2,1,1,0,0,0,1,0,0,1
https://github.com/oven-sh/bun/pull/20291,1,2,2,0,0,0,0,0,0,0,2
https://github.com/oven-sh/bun/pull/20569,1,39,39,0,0,0,0,0,0,0,39
https://github.com/oven-sh/bun/pull/20576,3,172,169,3,0,0,0,3,0,0,169
https://github.com/oven-sh/bun/pull/20613,1,91,91,0,0,0,0,0,0,0,91
https://github.com/oven-sh/bun/pull/20737,1,23,22,1,0,0,0,1,0,0,22
https://github.com/parse-community/Parse-SDK-JS/pull/2674,1,4,4,0,0,0,0,0,0,0,4
https://github.com/parse-community/parse-dashboard/pull/2866,2,2,2,0,2,0,0,0,0,0,0
https://github.com/parse-community/parse-dashboard/pull/2871,2,2,2,0,2,0,0,0,0,0,0
https://github.com/parse-community/parse-dashboard/pull/2875,2,2,2,0,2,0,0,0,0,0,0
https://github.com/parse-community/parse-dashboard/pull/2877,5,5,5,0,5,0,0,0,0,0,0
https://github.com/parse-community/parse-dashboard/pull/2878,5,5,5,0,5,0,0,0,0,0,0
https://github.com/parse-community/parse-dashboard/pull/2879,1,1,1,0,1,0,0,0,0,0,0
https://github.com/parse-community/parse-dashboard/pull/2880,1,13,12,1,0,0,0,1,0,0,12
https://github.com/parse-community/parse-dashboard/pull/2882,1,1,1,0,1,0,0,0,0,0,0
https://github.com/parse-community/parse-dashboard/pull/2883,1,16,16,0,0,0,0,0,0,0,16
https://github.com/parse-community/parse-dashboard/pull/2887,2,2,2,0,2,0,0,0,0,0,0
https://github.com/parse-community/parse-dashboard/pull/2888,11,12,12,0,10,0,0,0,0,0,2
https://github.com/parse-community/parse-dashboard/pull/2889,3,3,3,0,3,0,0,0,0,0,0
https://github.com/parse-community/parse-dashboard/pull/2890,4,4,4,0,4,0,0,0,0,0,0
https://github.com/parse-community/parse-dashboard/pull/2891,2,2,2,0,2,0,0,0,0,0,0
https://github.com/parse-community/parse-dashboard/pull/2895,2,2,2,0,2,0,0,0,0,0,0
https://github.com/parse-community/parse-dashboard/pull/2897,1,1,1,0,1,0,0,0,0,0,0
https://github.com/parse-community/parse-dashboard/pull/2899,1,1,1,0,1,0,0,0,0,0,0
https://github.com/parse-community/parse-dashboard/pull/2901,2,2,2,0,2,0,0,0,0,0,0
https://github.com/parse-community/parse-dashboard/pull/2902,1,1,1,0,1,0,0,0,0,0,0
https://github.com/parse-community/parse-dashboard/pull/2904,1,1,1,0,1,0,0,0,0,0,0
https://github.com/parse-community/parse-dashboard/pull/2908,1,1,1,0,1,0,0,0,0,0,0
https://github.com/parse-community/parse-dashboard/pull/2909,1,1,1,0,1,0,0,0,0,0,0
https://github.com/parse-community/parse-dashboard/pull/2910,1,1,1,0,1,0,0,0,0,0,0
https://github.com/parse-community/parse-dashboard/pull/2915,3,3,3,0,3,0,0,0,0,0,0
https://github.com/parse-community/parse-dashboard/pull/2916,1,1,1,0,1,0,0,0,0,0,0
https://github.com/parse-community/parse-dashboard/pull/2918,2,2,2,0,2,0,0,0,0,0,0
https://github.com/parse-community/parse-dashboard/pull/2920,4,43,42,1,1,0,0,1,0,0,41
https://github.com/parse-community/parse-dashboard/pull/2925,1,1,1,0,1,0,0,0,0,0,0
https://github.com/parse-community/parse-dashboard/pull/2929,2,5,5,0,0,0,0,0,0,0,5
https://github.com/parse-community/parse-dashboard/pull/2930,1,1,1,0,1,0,0,0,0,0,0
https://github.com/parse-community/parse-dashboard/pull/2934,4,4,4,0,4,0,0,0,0,0,0
https://github.com/pdfme/pdfme/pull/758,1,1,1,0,0,0,0,0,0,0,1
https://github.com/pdfme/pdfme/pull/766,4,23,23,0,0,0,0,0,0,0,23
https://github.com/pdfme/pdfme/pull/846,1,1,1,0,0,0,0,0,0,0,1
https://github.com/pdfme/pdfme/pull/852,1,3,3,0,0,0,0,0,0,0,3
https://github.com/phellipeandrade/rbac/pull/20,6,44,44,0,0,0,0,0,0,0,44
https://github.com/phellipeandrade/rbac/pull/21,1,4,4,0,0,0,0,0,0,0,4
https://github.com/phellipeandrade/rbac/pull/25,2,5,5,0,0,0,0,0,0,0,5
https://github.com/phellipeandrade/rbac/pull/27,8,38,38,0,0,0,0,0,0,0,38
https://github.com/phellipeandrade/rbac/pull/28,10,54,54,0,0,0,0,0,0,0,54
https://github.com/phellipeandrade/rbac/pull/31,3,13,13,0,0,0,0,0,0,0,13
https://github.com/phellipeandrade/rbac/pull/35,1,6,6,0,0,0,0,0,0,0,6
https://github.com/phellipeandrade/rbac/pull/36,1,15,15,0,0,0,0,0,0,0,15
https://github.com/phellipeandrade/rbac/pull/42,1,1,1,0,0,0,0,0,0,0,1
https://github.com/pickle-com/glass/pull/90,10,389,389,0,0,0,0,0,0,0,389
https://github.com/pingdotgg/uploadthing/pull/1216,1,0,0,0,0,0,0,0,0,0,0
https://github.com/plexguide/Huntarr.io/pull/479,1,100,97,3,0,0,0,3,0,0,97
https://github.com/polkadot-cloud/polkadot-staking-dashboard/pull/2899,1,0,0,0,0,0,0,0,0,0,0
https://github.com/poloclub/wizmap/pull/33,1,0,0,0,0,0,0,0,0,0,0
https://github.com/prebid/Prebid.js/pull/13130,1,7,7,0,0,0,0,0,0,0,7
https://github.com/prebid/Prebid.js/pull/13134,13,106,99,7,0,0,1,6,0,0,99
https://github.com/prebid/Prebid.js/pull/13135,2,38,38,0,0,0,0,0,0,0,38
https://github.com/prebid/Prebid.js/pull/13136,44,326,311,15,0,0,0,15,0,0,311
https://github.com/prebid/Prebid.js/pull/13138,9,195,194,1,0,0,0,1,0,0,194
https://github.com/prebid/Prebid.js/pull/13142,36,338,309,29,0,0,2,27,0,0,309
https://github.com/prebid/Prebid.js/pull/13154,10,45,42,3,0,0,0,3,0,0,42
https://github.com/prebid/Prebid.js/pull/13157,1,30,29,1,0,0,0,1,0,0,29
https://github.com/prebid/Prebid.js/pull/13158,23,2439,2436,3,0,0,3,0,0,0,2436
https://github.com/prebid/Prebid.js/pull/13160,51,493,431,62,0,0,3,59,0,0,431
https://github.com/prebid/Prebid.js/pull/13167,59,699,646,53,0,0,5,48,0,0,646
https://github.com/prebid/Prebid.js/pull/13172,2,509,508,1,0,0,0,1,0,0,508
https://github.com/prebid/Prebid.js/pull/13173,1,17,16,1,0,0,0,1,0,0,16
https://github.com/prebid/Prebid.js/pull/13212,1,51,50,1,0,0,1,0,0,0,50
https://github.com/prebid/Prebid.js/pull/13228,1,3,3,0,0,0,0,0,0,0,3
https://github.com/prebid/Prebid.js/pull/13229,4,420,419,1,0,0,0,1,0,0,419
https://github.com/prebid/Prebid.js/pull/13230,20,1918,1896,22,0,0,0,22,0,0,1896
https://github.com/prebid/Prebid.js/pull/13233,1,62,62,0,0,0,0,0,0,0,62
https://github.com/prebid/Prebid.js/pull/13243,1,120,120,0,0,0,0,0,0,0,120
https://github.com/prebid/Prebid.js/pull/13252,1,52,51,1,0,0,1,0,0,0,51
https://github.com/prebid/Prebid.js/pull/13257,8,90,83,7,0,0,2,5,0,0,83
https://github.com/prebid/Prebid.js/pull/13261,1,39,39,0,0,0,0,0,0,0,39
https://github.com/prebid/Prebid.js/pull/13262,2,164,164,0,0,0,0,0,0,0,164
https://github.com/prebid/Prebid.js/pull/13271,34,4362,4356,6,0,0,6,0,0,0,4356
https://github.com/prebid/Prebid.js/pull/13274,7,212,200,12,0,0,2,10,0,0,200
https://github.com/prebid/Prebid.js/pull/13275,4,268,266,2,0,0,0,2,0,0,266
https://github.com/prebid/Prebid.js/pull/13277,1,21,21,0,0,0,0,0,0,0,21
https://github.com/prebid/Prebid.js/pull/13279,3,149,149,0,0,0,0,0,0,0,149
https://github.com/prebid/Prebid.js/pull/13283,2,72,71,1,0,0,1,0,0,0,71
https://github.com/prebid/Prebid.js/pull/13284,2,57,56,1,0,0,1,0,0,0,56
https://github.com/prebid/Prebid.js/pull/13287,2,49,49,0,0,0,0,0,0,0,49
https://github.com/prebid/Prebid.js/pull/13288,185,16683,16677,6,0,0,5,1,0,0,16677
https://github.com/prebid/Prebid.js/pull/13298,1,6,6,0,0,0,0,0,0,0,6
https://github.com/prebid/Prebid.js/pull/13299,2,21,21,0,0,0,0,0,0,0,21
https://github.com/prebid/Prebid.js/pull/13305,1,40,40,0,0,0,0,0,0,0,40
https://github.com/prebid/Prebid.js/pull/13307,1,157,157,0,0,0,0,0,0,0,157
https://github.com/prebid/Prebid.js/pull/13309,1,302,302,0,0,0,0,0,0,0,302
https://github.com/prebid/Prebid.js/pull/13313,1,17,17,0,0,0,0,0,0,0,17
https://github.com/prebid/Prebid.js/pull/13314,1,155,155,0,0,0,0,0,0,0,155
https://github.com/prebid/Prebid.js/pull/13320,3,13,13,0,0,0,0,0,0,0,13
https://github.com/prebid/Prebid.js/pull/13322,1,82,80,2,0,0,0,2,0,0,80
https://github.com/prebid/Prebid.js/pull/13329,1,44,44,0,0,0,0,0,0,0,44
https://github.com/prebid/Prebid.js/pull/13333,6,602,583,19,0,0,0,19,0,0,583
https://github.com/prebid/Prebid.js/pull/13336,1,3,3,0,0,0,0,0,0,0,3
https://github.com/prebid/Prebid.js/pull/13337,1,9,9,0,0,0,0,0,0,0,9
https://github.com/prebid/Prebid.js/pull/13350,2,160,160,0,0,0,0,0,0,0,160
https://github.com/prebid/Prebid.js/pull/13353,1,15,15,0,0,0,0,0,0,0,15
https://github.com/prebid/Prebid.js/pull/13354,2,76,76,0,0,0,0,0,0,0,76
https://github.com/prebid/Prebid.js/pull/13355,3,429,426,3,0,0,1,2,0,0,426
https://github.com/prebid/Prebid.js/pull/13357,2,462,446,16,0,0,0,16,0,0,446
https://github.com/prebid/Prebid.js/pull/13361,3,250,249,1,0,0,1,0,0,0,249
https://github.com/prebid/Prebid.js/pull/13368,1,22,22,0,0,0,0,0,0,0,22
https://github.com/prebid/Prebid.js/pull/13379,21,482,471,11,0,0,0,11,0,0,471
https://github.com/prebid/Prebid.js/pull/13384,1,7,7,0,0,0,0,0,0,0,7
https://github.com/prebid/Prebid.js/pull/13387,4,26,25,1,0,0,0,1,0,0,25
https://github.com/prebid/Prebid.js/pull/13388,4,240,240,0,0,0,0,0,0,0,240
https://github.com/prebid/Prebid.js/pull/13428,33,139,131,8,0,0,1,7,0,0,131
https://github.com/prebid/Prebid.js/pull/13454,2,20,20,0,0,0,0,0,0,0,20
https://github.com/prebid/Prebid.js/pull/13460,1,33,28,5,0,0,0,5,0,0,28
https://github.com/prebid/Prebid.js/pull/13461,1,70,70,0,0,0,0,0,0,0,70
https://github.com/prebid/Prebid.js/pull/13462,2,18,18,0,0,0,0,0,0,0,18
https://github.com/prebid/Prebid.js/pull/13463,1,42,42,0,0,0,0,0,0,0,42
https://github.com/prebid/Prebid.js/pull/13464,4,167,167,0,0,0,0,0,0,0,167
https://github.com/prebid/Prebid.js/pull/13468,4,484,468,16,0,0,0,16,0,0,468
https://github.com/prebid/Prebid.js/pull/13484,1,122,122,0,0,0,0,0,0,0,122
https://github.com/prebid/Prebid.js/pull/13490,1,298,298,0,0,0,0,0,0,0,298
https://github.com/prebid/Prebid.js/pull/13491,2,201,201,0,0,0,0,0,0,0,201
https://github.com/prebid/Prebid.js/pull/13503,1,10,10,0,0,0,0,0,0,0,10
https://github.com/prebid/Prebid.js/pull/13511,1,0,0,0,0,0,0,0,0,0,0
https://github.com/prebid/Prebid.js/pull/13516,22,2039,2038,1,0,0,0,1,0,0,2038
https://github.com/prebid/Prebid.js/pull/13520,2,89,83,6,0,0,5,1,0,0,83
https://github.com/prebid/Prebid.js/pull/13524,28,1980,1979,1,0,0,1,0,0,0,1979
https://github.com/prebid/Prebid.js/pull/13568,9,303,301,2,0,0,0,2,0,0,301
https://github.com/prebid/Prebid.js/pull/13569,159,9027,9020,7,0,0,2,5,0,0,9020
https://github.com/prebid/Prebid.js/pull/13574,1,13,13,0,0,0,0,0,0,0,13
https://github.com/prebid/Prebid.js/pull/13575,2,15,15,0,0,0,0,0,0,0,15
https://github.com/prebid/Prebid.js/pull/13589,2,46,44,2,0,0,0,2,0,0,44
https://github.com/prebid/Prebid.js/pull/13601,3,84,82,2,0,0,0,2,0,0,82
https://github.com/prebid/Prebid.js/pull/13602,1,12,10,2,0,0,0,2,0,0,10
https://github.com/prebid/Prebid.js/pull/13609,43,328,290,38,0,0,1,37,0,0,290
https://github.com/prebid/Prebid.js/pull/13610,3,0,0,0,0,0,0,0,0,0,0
https://github.com/prebid/Prebid.js/pull/13617,21,333,298,35,0,0,2,33,0,0,298
https://github.com/prebid/Prebid.js/pull/13639,2,88,88,0,0,0,0,0,0,0,88
https://github.com/prebid/Prebid.js/pull/13641,3,2,2,0,0,0,0,0,0,0,2
https://github.com/prebid/Prebid.js/pull/13663,1,6,6,0,0,0,0,0,0,0,6
https://github.com/prebid/Prebid.js/pull/13664,4,386,386,0,0,0,0,0,0,0,386
https://github.com/prebid/Prebid.js/pull/13695,2,21,21,0,0,0,0,0,0,0,21
https://github.com/primer/react/pull/6293,1,2,2,0,0,0,0,0,0,0,2
https://github.com/primer/react/pull/6354,1,2,2,0,0,0,0,0,0,0,2
https://github.com/primer/react/pull/6356,1,2,2,0,0,0,0,0,0,0,2
https://github.com/primer/react/pull/6367,1,2,2,0,0,0,0,0,0,0,2
https://github.com/primer/stylelint-config/pull/621,1,0,0,0,0,0,0,0,0,0,0
https://github.com/promptfoo/promptfoo/pull/4090,1,3,3,0,0,0,0,0,0,0,3
https://github.com/promptfoo/promptfoo/pull/4107,1,1,1,0,0,0,0,0,0,0,1
https://github.com/promptfoo/promptfoo/pull/4119,1,3,3,0,0,0,0,0,0,0,3
https://github.com/promptfoo/promptfoo/pull/4156,1,1,1,0,1,0,0,0,0,0,0
https://github.com/racemap/elevation-service/pull/29,2,22,22,0,0,0,0,0,0,0,22
https://github.com/rainbow-me/browser-extension/pull/1953,1,8,8,0,0,0,0,0,0,0,8
https://github.com/rainbow-me/rainbowkit/pull/2444,1,0,0,0,0,0,0,0,0,0,0
https://github.com/ralixjs/ralix/pull/95,2,453,453,0,0,0,0,0,0,0,453
https://github.com/ralixjs/ralix/pull/99,2,473,473,0,0,0,0,0,0,0,473
https://github.com/receptron/graphai/pull/1159,2,20,20,0,0,0,0,0,0,0,20
https://github.com/reflex-dev/reflex/pull/5616,1,72,70,2,0,0,0,2,0,0,70
https://github.com/remotion-dev/remotion/pull/5371,1,1,1,0,0,0,0,0,0,0,1
https://github.com/remotion-dev/remotion/pull/5375,1,5,5,0,0,0,0,0,0,0,5
https://github.com/remotion-dev/remotion/pull/5378,1,1,1,0,0,0,0,0,0,0,1
https://github.com/remotion-dev/remotion/pull/5390,1,1,1,0,0,0,0,0,0,0,1
https://github.com/remotion-dev/remotion/pull/5392,3,3,3,0,0,0,0,0,0,0,3
https://github.com/remotion-dev/remotion/pull/5414,1,1,1,0,0,0,0,0,0,0,1
https://github.com/remotion-dev/remotion/pull/5417,1,1,1,0,0,0,0,0,0,0,1
https://github.com/remotion-dev/remotion/pull/5422,1,1,1,0,0,0,0,0,0,0,1
https://github.com/remotion-dev/remotion/pull/5443,1,1,1,0,0,0,0,0,0,0,1
https://github.com/reorx/jsoncv/pull/12,1,11,11,0,0,0,0,0,0,0,11
https://github.com/ricktu288/ray-optics/pull/244,2,37,36,1,0,0,0,1,0,0,36
https://github.com/ricktu288/ray-optics/pull/245,2,39,33,6,0,0,0,6,0,0,33
https://github.com/rlamana/ventus/pull/128,12,49,45,4,0,2,0,4,0,0,45
https://github.com/robinkarlberg/transfer.zip-web/pull/33,1,2,2,0,0,0,0,0,0,0,2
https://github.com/robinkarlberg/transfer.zip-web/pull/35,18,45,40,5,6,0,0,1,0,0,34
https://github.com/robinkarlberg/transfer.zip-web/pull/36,17,16,16,0,16,0,0,0,0,0,0
https://github.com/robinkarlberg/transfer.zip-web/pull/37,5,1,1,0,0,0,0,0,0,0,1
https://github.com/robinkarlberg/transfer.zip-web/pull/38,4,16,16,0,0,0,0,0,0,0,16
https://github.com/robinkarlberg/transfer.zip-web/pull/39,11,19,18,1,6,0,0,0,0,0,12
https://github.com/robinkarlberg/transfer.zip-web/pull/40,7,19,17,2,3,0,0,2,0,0,14
https://github.com/robinp7720/Oblecto/pull/124,1,2,2,0,0,0,0,0,0,0,2
https://github.com/robinp7720/Oblecto/pull/126,2,3,3,0,0,0,0,0,0,0,3
https://github.com/robinp7720/Oblecto/pull/127,1,1,0,1,0,0,0,1,0,0,0
https://github.com/robinp7720/Oblecto/pull/128,1,1,1,0,0,0,0,0,0,0,1
https://github.com/roboflow/inference/pull/1319,5,500,465,35,0,0,0,35,0,0,465
https://github.com/rockbite/localforge/pull/26,4,177,172,5,0,0,0,5,0,0,172
https://github.com/rockbite/localforge/pull/27,1,47,44,3,0,0,0,3,0,0,44
https://github.com/rockbite/localforge/pull/28,6,233,226,7,0,0,0,7,0,0,226
https://github.com/rockbite/localforge/pull/29,3,148,147,1,0,0,0,1,0,0,147
https://github.com/ruvnet/claude-flow/pull/489,4,375,372,3,0,0,0,3,0,0,372
https://github.com/ruvnet/claude-flow/pull/490,4,37,37,0,0,0,0,0,0,0,37
https://github.com/ruvnet/claude-flow/pull/512,1,29,28,1,0,0,0,1,0,0,28
https://github.com/ruvnet/claude-flow/pull/519,8,265,256,9,0,0,0,9,0,0,256
https://github.com/ruvnet/ruv-FANN/pull/75,9,469,468,1,0,0,0,1,0,0,468
https://github.com/ryokun6/ryos/pull/120,1,44,43,1,0,0,0,1,0,0,43
https://github.com/ryokun6/ryos/pull/14,1,39,38,1,0,0,0,1,0,0,38
https://github.com/ryokun6/ryos/pull/151,2,90,82,8,0,0,0,8,0,0,82
https://github.com/ryokun6/ryos/pull/162,1,67,60,7,0,0,0,7,0,0,60
https://github.com/ryokun6/ryos/pull/163,1,2,2,0,0,0,0,0,0,0,2
https://github.com/ryokun6/ryos/pull/195,1,75,65,10,0,0,0,10,0,0,65
https://github.com/sebastianwessel/quickjs/pull/75,1,0,0,0,0,0,0,0,0,0,0
https://github.com/sebastianwessel/quickjs/pull/77,5,0,0,0,0,0,0,0,0,0,0
https://github.com/sebastianwessel/quickjs/pull/80,1,0,0,0,0,0,0,0,0,0,0
https://github.com/selfxyz/self/pull/639,6,30,30,0,1,0,0,0,0,0,29
https://github.com/selfxyz/self/pull/642,1,1,1,0,1,0,0,0,0,0,0
https://github.com/selfxyz/self/pull/697,1,3,3,0,0,0,0,0,0,0,3
https://github.com/selfxyz/self/pull/735,1,3,3,0,0,0,0,0,0,0,3
https://github.com/selfxyz/self/pull/781,5,1,1,0,1,0,0,0,0,0,0
https://github.com/selfxyz/self/pull/787,1,0,0,0,0,0,0,0,0,0,0
https://github.com/shinnku-nikaidou/shinnku-com/pull/147,1,3,3,0,0,0,0,0,0,0,3
https://github.com/shinnku-nikaidou/shinnku-com/pull/158,1,1,1,0,0,0,0,0,0,0,1
https://github.com/shinnku-nikaidou/shinnku-com/pull/203,1,3,3,0,0,0,0,0,0,0,3
https://github.com/shinnku-nikaidou/shinnku-com/pull/221,1,4,4,0,0,0,0,0,0,0,4
https://github.com/skypilot-org/skypilot/pull/6078,1,1,0,1,0,0,0,0,0,0,0
https://github.com/skypilot-org/skypilot/pull/6247,2,2,0,2,0,0,0,0,0,0,0
https://github.com/skypilot-org/skypilot/pull/6305,1,1,1,0,1,0,0,0,0,0,0
https://github.com/softmaple/softmaple/pull/163,1,0,0,0,0,0,0,0,0,0,0
https://github.com/sqlrooms/sqlrooms/pull/56,1,0,0,0,0,0,0,0,0,0,0
https://github.com/sqlrooms/sqlrooms/pull/58,2,0,0,0,0,0,0,0,0,0,0
https://github.com/sqlrooms/sqlrooms/pull/60,3,0,0,0,0,0,0,0,0,0,0
https://github.com/sqlrooms/sqlrooms/pull/85,4,0,0,0,0,0,0,0,0,0,0
https://github.com/stefansl/image-shrinker/pull/68,4,79,79,0,0,0,0,0,0,0,79
https://github.com/strapi/documentation/pull/2503,1,1,1,0,0,0,0,0,0,0,1
https://github.com/svobik7/next-roots/pull/427,1,1,1,0,0,0,0,0,0,0,1
https://github.com/svobik7/next-roots/pull/434,1,1,1,0,0,0,0,0,0,0,1
https://github.com/tact-lang/tact/pull/3359,1,1,1,0,0,0,0,0,0,0,1
https://github.com/tegnike/aituber-kit/pull/354,1,1,1,0,0,0,0,0,0,0,1
https://github.com/tegnike/aituber-kit/pull/358,8,147,147,0,0,0,0,0,0,0,147
https://github.com/tegnike/aituber-kit/pull/411,1,12,12,0,0,0,0,0,0,0,12
https://github.com/theosanderson/taxonium/pull/677,5,5,0,5,0,0,0,0,0,0,0
https://github.com/theosanderson/taxonium/pull/681,1,12,12,0,0,0,0,0,0,0,12
https://github.com/theosanderson/taxonium/pull/699,1,0,0,0,0,0,0,0,0,0,0
https://github.com/theosanderson/taxonium/pull/719,1,40,40,0,0,0,0,0,0,0,40
https://github.com/theturtle32/WebSocket-Node/pull/459,1,12,10,2,0,0,0,2,0,0,10
https://github.com/theturtle32/WebSocket-Node/pull/461,1,5,5,0,0,0,0,0,0,0,5
https://github.com/tinyplex/tinybase/pull/252,4,1,0,1,0,0,1,0,0,0,0
https://github.com/tphakala/birdnet-go/pull/981,8,9,8,1,0,0,1,0,0,0,8
https://github.com/traccar/traccar-web/pull/1380,2,0,0,0,0,0,0,0,0,0,0
https://github.com/traccar/traccar-web/pull/1383,2,2,0,2,0,0,0,0,0,0,0
https://github.com/transloadit/uppy/pull/5800,1,41,40,1,0,0,0,1,0,0,40
https://github.com/tuanpb99/cf-worker-telegram/pull/10,1,12,12,0,0,0,0,0,0,0,12
https://github.com/tuanpb99/cf-worker-telegram/pull/7,1,12,12,0,0,0,0,0,0,0,12
https://github.com/tuanpb99/cf-worker-telegram/pull/8,1,10,10,0,0,0,0,0,0,0,10
https://github.com/ukrbublik/react-awesome-query-builder/pull/1284,1,2,1,1,0,0,0,1,0,0,1
https://github.com/unseen1980/awesome-travel/pull/75,1,1,1,0,0,0,0,0,0,0,1
https://github.com/vadimpronin/guacamole-lite/pull/65,2,41,41,0,0,0,0,0,0,0,41
https://github.com/vanviegen/aberdeen/pull/19,1,0,0,0,0,0,0,0,0,0,0
https://github.com/viasite/site-audit-seo/pull/45,1,6,6,0,0,0,0,0,0,0,6
https://github.com/wataru-maeda/react-native-boilerplate/pull/81,1,4,4,0,0,0,0,0,0,0,4
https://github.com/wix/react-native-ui-lib/pull/3518,1,1,1,0,1,0,0,0,0,0,0
https://github.com/worknenjoy/gitpay/pull/1212,4,48,48,0,0,0,0,0,0,0,48
https://github.com/worknenjoy/gitpay/pull/1213,1,12,12,0,0,0,0,0,0,0,12
https://github.com/worknenjoy/gitpay/pull/1214,1,13,13,0,0,0,0,0,0,0,13
https://github.com/worknenjoy/gitpay/pull/1222,2,3,3,0,0,0,0,0,0,0,3
https://github.com/worknenjoy/gitpay/pull/1223,5,5,4,1,4,0,0,0,0,0,0
https://github.com/worknenjoy/gitpay/pull/1237,3,62,44,18,0,0,18,0,0,0,44
https://github.com/worknenjoy/gitpay/pull/1239,17,270,265,5,0,0,5,0,0,0,265
https://github.com/worknenjoy/gitpay/pull/1240,1,44,43,1,0,0,1,0,0,0,43
https://github.com/yiisoft-contrib/yiiframework.com/pull/1181,1,14,14,0,0,0,0,0,0,0,14
https://github.com/zapier/zapier-platform/pull/1075,4,38,38,0,0,0,0,0,0,0,38
https://github.com/zeroc-ice/ice/pull/4104,2,28,25,3,0,12,0,3,0,0,25
https://github.com/zeroc-ice/ice/pull/4108,7,58,46,12,0,22,0,12,0,0,46
https://github.com/zuiidea/antd-admin/pull/1165,2,14,14,0,1,0,0,0,0,0,13
